CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_SEX,VIC_AGE_GROUP,VIC_RACE,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,JURISDICTION_CODE,HOUSING_PSA
74596345,2022-05-13,01:28:22,2020-03-26,13:05:18,2022-01-13,588,Domestic Violence,636,Fraud,COMPLETED,VIOLATION,Delhi Police,Delhi,40,Outside,Street,,,654509,584862,78.7961975,89.421874,"-13.174678, -109.962025",Delhi Zone,Dwarka Police Station,M,25-44,Other Asian,<18,White,M,13,16,62
4960182386,2020-06-16,18:12:05,2021-04-22,14:16:48,2024-02-17,533,Drug Trafficking,493,Drug Trafficking,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,24,Outside,Public Transport,,,506169,685784,31.3614785,-173.947500,"-85.688131, -88.936811",Karnataka Zone,Hubli Police Station,F,65+,White,25-44,White,M,9,2,22
7882457460,2021-12-03,18:14:32,2024-07-12,08:46:33,2023-06-24,212,Drug Trafficking,106,Murder,ATTEMPTED,VIOLATION,Tamil Nadu Police,Tamil Nadu,23,Outside,Public Transport,,,933434,973504,-42.1091365,-160.734024,"23.9292745, -151.550790",Tamil Nadu Zone,Chennai Police Station,F,65+,Other Asian,25-44,Black,M,4,15,151
2027963733,2023-03-12,01:49:17,2024-08-06,01:31:20,2020-12-14,101,Assault,111,Cyber Crime,COMPLETED,FELONY,Punjab Police,Punjab,32,Inside,Public Transport,,,846977,507551,-55.382730,-117.400638,"-52.1731315, 0.131841",Punjab Zone,Ludhiana Police Station,F,65+,Black,45-64,Indian,F,18,9,133
1917586222,2020-08-17,16:53:02,2021-12-01,16:06:51,2024-05-05,935,Domestic Violence,411,Fraud,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,83,Inside,Residence,,,879845,538390,68.590182,170.895651,"-24.530283, 170.589580",Karnataka Zone,Mysore Police Station,M,65+,Other Asian,45-64,Indian,M,9,10,151
5850454208,2021-01-12,13:25:50,2021-09-11,23:53:54,2024-03-26,582,Cyber Crime,429,Theft,ATTEMPTED,VIOLATION,Delhi Police,Delhi,26,Outside,Street,,,752970,799653,-52.734971,-161.926367,"-52.497042, -87.147731",Delhi Zone,Dwarka Police Station,F,65+,Black,25-44,Indian,M,13,15,191
505144331,2020-03-26,16:34:52,2020-05-26,23:48:07,2021-06-02,898,Murder,219,Domestic Violence,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,82,Outside,Residence,,,522818,775275,-51.138456,-23.191307,"45.806753, -40.005108",Punjab Zone,Jalandhar Police Station,F,25-44,White,45-64,Indian,M,19,3,197
1977548691,2024-08-27,17:56:43,2022-12-01,02:46:56,2023-08-26,973,Fraud,671,Cyber Crime,ATTEMPTED,MISDEMEANOR,Karnataka Police,Karnataka,44,Outside,Street,Mysore,,609465,593453,-26.6173195,145.066305,"52.9167345, 93.281882",Karnataka Zone,Mysore Police Station,M,45-64,Other Asian,45-64,White,F,6,18,53
1970579702,2024-05-29,10:35:38,2021-02-25,21:36:47,2022-02-23,618,Cyber Crime,913,Theft,ATTEMPTED,MISDEMEANOR,Delhi Police,Delhi,72,Outside,Street,Dwarka,,551173,841422,17.0679955,-175.038594,"53.7068845, 3.574844",Delhi Zone,Dwarka Police Station,M,18-24,Indian,25-44,Other Asian,F,2,14,117
400065055,2020-03-08,15:31:03,2022-05-17,07:44:50,2023-01-19,829,Kidnapping,908,Cyber Crime,COMPLETED,FELONY,Tamil Nadu Police,Tamil Nadu,30,Inside,Park,Coimbatore,,674629,738613,3.5517085,95.427749,"64.6073735, -86.015450",Tamil Nadu Zone,Coimbatore Police Station,F,18-24,White,<18,White,M,3,16,137
9140022888,2020-12-04,22:27:36,2021-09-28,05:01:44,2020-05-04,420,Vehicle Theft,740,Vehicle Theft,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,83,Inside,Residence,,,840039,591164,22.156996,156.656574,"-73.3688495, 27.203744",Tamil Nadu Zone,Madurai Police Station,F,45-64,White,<18,Indian,F,7,2,24
4792220020,2020-08-22,00:45:53,2022-09-24,14:13:29,2022-06-03,139,Cyber Crime,731,Domestic Violence,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,6,Inside,Park,Gaya,,911075,960325,-70.1824455,175.831169,"-59.7376605, -146.097743",Bihar Zone,Gaya Police Station,M,25-44,Black,25-44,Other Asian,M,19,9,71
2514119374,2020-05-15,00:43:50,2022-10-19,17:05:19,2022-07-11,962,Cyber Crime,700,Kidnapping,COMPLETED,VIOLATION,Maharashtra Police,Maharashtra,66,Inside,Commercial,,,874821,951172,73.933161,-40.770972,"-87.682773, 67.072980",Maharashtra Zone,Nagpur Police Station,F,<18,Other Asian,18-24,White,F,19,7,125
4814278590,2021-11-10,06:55:23,2022-04-09,14:12:23,2022-06-02,933,Vehicle Theft,972,Cyber Crime,COMPLETED,VIOLATION,Bihar Police,Bihar,98,Outside,Street,,,614945,779334,72.530327,-43.011107,"85.031954, -96.173026",Bihar Zone,Gaya Police Station,M,45-64,Other Asian,65+,Black,F,4,17,100
306965130,2020-10-25,02:24:18,2022-03-28,18:46:30,2020-11-01,415,Murder,679,Kidnapping,ATTEMPTED,FELONY,Tamil Nadu Police,Tamil Nadu,21,Inside,Public Transport,Coimbatore,,814071,562378,61.8369035,-120.658614,"-80.599268, -116.964373",Tamil Nadu Zone,Coimbatore Police Station,F,18-24,Indian,<18,Black,M,6,2,59
6972677858,2022-07-29,01:04:27,2022-09-10,17:35:07,2023-09-18,271,Assault,132,Drug Trafficking,ATTEMPTED,MISDEMEANOR,Rajasthan Police,Rajasthan,13,Inside,Commercial,Jaipur,,642294,740720,12.1986255,-117.683060,"-14.9090215, 135.998205",Rajasthan Zone,Jaipur Police Station,F,45-64,Indian,18-24,Other Asian,M,12,11,12
5577521693,2022-01-04,18:43:23,2020-12-29,13:13:04,2022-11-15,945,Murder,311,Theft,ATTEMPTED,MISDEMEANOR,Karnataka Police,Karnataka,53,Inside,Street,Bangalore,,578305,986506,59.7895715,11.040422,"-70.205128, 136.553738",Karnataka Zone,Bangalore Police Station,F,<18,Indian,18-24,White,M,10,7,175
70443190,2024-08-17,16:11:06,2024-07-02,04:05:08,2023-11-11,772,Assault,648,Kidnapping,COMPLETED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,35,Outside,Street,,,718401,752447,80.823096,178.665573,"-28.0627465, 97.107751",Uttar Pradesh Zone,Noida Police Station,M,25-44,Black,25-44,Other Asian,M,8,17,30
8231435853,2023-03-04,14:38:10,2022-09-26,21:41:52,2020-01-21,509,Cyber Crime,618,Domestic Violence,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,97,Outside,Public Transport,,,637559,613279,45.407791,12.999918,"-83.317414, 54.305241",Bihar Zone,Gaya Police Station,F,65+,White,<18,Indian,F,5,3,55
2641309107,2020-06-17,05:59:44,2024-09-30,01:12:08,2022-09-08,120,Vehicle Theft,466,Cyber Crime,COMPLETED,VIOLATION,West Bengal Police,West Bengal,39,Outside,Park,Howrah,,710277,655914,76.002680,50.286970,"-55.6549325, -6.680013",West Bengal Zone,Howrah Police Station,M,18-24,White,45-64,Other Asian,M,2,17,45
496441177,2021-12-20,02:35:18,2021-08-02,17:37:23,2021-08-25,206,Cyber Crime,735,Cyber Crime,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,14,Inside,Commercial,,,633048,992557,-39.224541,-52.806736,"40.429093, 62.264377",West Bengal Zone,Kolkata Police Station,M,45-64,Black,<18,Other Asian,F,21,8,156
5681447808,2022-07-22,15:22:07,2022-08-28,05:23:48,2020-02-09,404,Drug Trafficking,934,Assault,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,61,Outside,Commercial,,,964438,641809,82.986584,162.212501,"-83.684992, -24.607882",Punjab Zone,Jalandhar Police Station,M,65+,White,<18,Other Asian,M,8,20,167
3933849767,2022-03-25,03:49:00,2022-01-26,01:41:59,2024-09-01,239,Assault,249,Cyber Crime,COMPLETED,VIOLATION,Karnataka Police,Karnataka,88,Outside,Park,Bangalore,,561474,672714,-69.6230755,-59.023302,"-32.8732635, 160.967437",Karnataka Zone,Bangalore Police Station,F,<18,White,65+,Other Asian,M,22,10,146
9893018670,2022-01-01,00:27:34,2021-01-03,15:37:57,2021-05-19,869,Fraud,372,Assault,COMPLETED,FELONY,West Bengal Police,West Bengal,53,Outside,Public Transport,Siliguri,,637512,727048,-13.3607285,-10.939164,"3.0308525, -17.908997",West Bengal Zone,Siliguri Police Station,F,<18,Indian,65+,Black,M,17,1,58
8661836010,2022-03-23,13:11:30,2020-10-31,06:22:33,2022-01-25,327,Kidnapping,513,Fraud,COMPLETED,VIOLATION,Punjab Police,Punjab,95,Outside,Street,,,998519,536534,-43.0412005,-125.257071,"-85.1610505, 40.744105",Punjab Zone,Jalandhar Police Station,F,45-64,White,25-44,Indian,F,17,4,93
176475597,2023-01-25,08:33:49,2021-05-16,08:06:57,2021-04-03,249,Vehicle Theft,255,Cyber Crime,ATTEMPTED,VIOLATION,Maharashtra Police,Maharashtra,44,Inside,Park,,,613865,568266,-17.5881585,-88.016005,"-68.3242725, -113.098446",Maharashtra Zone,Mumbai Police Station,M,<18,Indian,65+,Other Asian,M,5,11,187
5727633177,2024-07-05,16:28:38,2022-07-06,00:11:15,2023-11-08,979,Assault,690,Kidnapping,COMPLETED,FELONY,West Bengal Police,West Bengal,35,Inside,Commercial,,,510613,832559,-68.6356795,-54.580065,"8.6820625, 156.724164",West Bengal Zone,Siliguri Police Station,M,18-24,Indian,18-24,Black,F,18,12,42
6241848221,2022-05-20,20:31:28,2022-08-28,22:02:46,2023-10-30,338,Drug Trafficking,917,Domestic Violence,COMPLETED,VIOLATION,Bihar Police,Bihar,67,Inside,Street,,,862425,838491,4.753486,-95.676921,"64.5117075, 160.427173",Bihar Zone,Patna Police Station,M,<18,Black,65+,Other Asian,F,6,4,115
1967329410,2022-03-21,00:46:42,2023-11-01,16:31:50,2023-06-14,738,Drug Trafficking,227,Murder,COMPLETED,FELONY,Karnataka Police,Karnataka,87,Inside,Commercial,,,888595,521097,29.803708,144.502780,"46.791282, 139.899839",Karnataka Zone,Bangalore Police Station,F,65+,Other Asian,25-44,White,M,13,20,22
8457296896,2021-09-10,01:48:28,2023-08-31,12:28:40,2022-11-08,957,Dowry Death,659,Assault,COMPLETED,FELONY,Rajasthan Police,Rajasthan,14,Outside,Park,Jaipur,,816660,639987,10.586064,-24.824158,"88.300949, 112.051802",Rajasthan Zone,Jaipur Police Station,F,65+,White,<18,White,M,9,1,121
3293274502,2020-08-03,17:06:36,2020-08-25,12:07:41,2020-01-30,625,Domestic Violence,790,Cyber Crime,ATTEMPTED,MISDEMEANOR,West Bengal Police,West Bengal,17,Inside,Public Transport,,,520780,813957,-69.9232775,84.929125,"5.829414, 91.569431",West Bengal Zone,Kolkata Police Station,M,<18,Black,65+,Other Asian,M,17,4,35
5564446206,2020-01-03,15:01:31,2021-03-27,11:37:26,2021-11-19,585,Fraud,673,Dowry Death,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,98,Inside,Public Transport,,,793163,742500,-16.5574445,-177.363344,"82.6787015, -107.897020",Uttar Pradesh Zone,Kanpur Police Station,F,<18,Black,25-44,Other Asian,F,11,10,127
7282105772,2024-08-24,21:10:23,2021-08-22,02:30:49,2020-01-07,965,Dowry Death,437,Dowry Death,ATTEMPTED,FELONY,Rajasthan Police,Rajasthan,22,Outside,Park,,,780780,974789,0.8169415,-65.683394,"-79.8850085, -34.386267",Rajasthan Zone,Udaipur Police Station,F,25-44,Black,<18,White,F,11,2,193
7651299904,2022-04-20,21:08:19,2022-01-08,09:14:22,2022-08-15,116,Murder,808,Cyber Crime,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,62,Outside,Public Transport,Howrah,,585767,641882,64.577525,120.742031,"25.7772015, -3.610688",West Bengal Zone,Howrah Police Station,F,45-64,Indian,18-24,Indian,M,8,20,123
9543913888,2020-08-07,01:22:15,2020-03-15,20:03:03,2023-09-29,104,Murder,124,Drug Trafficking,ATTEMPTED,VIOLATION,Delhi Police,Delhi,69,Inside,Commercial,,,608549,781692,13.1876795,87.767809,"-6.599464, -17.314679",Delhi Zone,Saket Police Station,F,45-64,Indian,45-64,White,M,17,19,111
8834223163,2020-05-20,16:08:46,2023-07-16,16:28:34,2020-04-17,815,Murder,864,Kidnapping,COMPLETED,FELONY,Rajasthan Police,Rajasthan,90,Inside,Commercial,,,789987,948319,59.0528285,94.191217,"-31.147576, 175.082959",Rajasthan Zone,Jaipur Police Station,M,<18,Indian,<18,White,M,3,5,69
5984971525,2021-02-06,13:55:49,2022-01-12,04:21:16,2022-08-10,207,Domestic Violence,360,Dowry Death,COMPLETED,FELONY,Gujarat Police,Gujarat,62,Outside,Commercial,,,576185,632994,-17.4469995,19.134367,"25.9425905, 163.496682",Gujarat Zone,Surat Police Station,M,<18,White,65+,Indian,F,3,9,189
4607343862,2023-03-31,07:42:28,2022-09-17,20:22:00,2023-09-10,127,Drug Trafficking,281,Dowry Death,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,11,Inside,Street,Bhagalpur,,551277,875186,21.154616,-159.052715,"-19.3166585, -127.596427",Bihar Zone,Bhagalpur Police Station,F,45-64,Other Asian,<18,White,F,3,6,103
5451629328,2023-08-19,06:03:45,2022-03-08,11:22:47,2022-12-25,689,Kidnapping,498,Drug Trafficking,COMPLETED,VIOLATION,Bihar Police,Bihar,41,Inside,Commercial,,,735259,576051,-81.5235855,13.415161,"45.0457355, -40.754136",Bihar Zone,Bhagalpur Police Station,F,18-24,Indian,18-24,White,M,8,1,85
4540374254,2023-09-24,03:56:16,2022-10-19,03:54:35,2024-10-17,337,Drug Trafficking,342,Dowry Death,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,77,Inside,Residence,Gaya,,822341,576681,-45.5243685,-8.656123,"-63.498522, -125.784427",Bihar Zone,Gaya Police Station,F,65+,White,25-44,Other Asian,F,22,1,177
3573300042,2020-05-10,16:09:55,2021-09-18,15:39:57,2022-12-10,144,Theft,172,Assault,COMPLETED,FELONY,Maharashtra Police,Maharashtra,35,Inside,Commercial,,,923882,749621,70.106536,-114.552433,"25.309049, 57.213536",Maharashtra Zone,Pune Police Station,M,65+,Indian,18-24,Black,F,14,14,51
6766962296,2024-09-17,06:36:32,2022-12-24,11:39:38,2022-10-12,243,Fraud,921,Cyber Crime,COMPLETED,VIOLATION,Bihar Police,Bihar,17,Outside,Park,Gaya,,849565,654778,36.806878,-170.784776,"-38.290216, -45.075255",Bihar Zone,Gaya Police Station,F,65+,Indian,18-24,Black,M,13,6,169
551920015,2022-02-13,22:17:18,2020-10-07,14:38:54,2020-06-12,852,Kidnapping,633,Assault,COMPLETED,FELONY,Delhi Police,Delhi,79,Inside,Residence,,,617861,574921,-52.9946195,-3.947182,"-58.692068, 23.579912",Delhi Zone,Saket Police Station,F,18-24,Indian,18-24,White,F,1,6,25
1716033403,2021-03-13,00:16:02,2024-02-18,08:03:15,2020-09-14,919,Fraud,214,Drug Trafficking,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,40,Outside,Park,,,533231,833767,83.4626715,-163.472292,"22.5501825, -43.336594",Bihar Zone,Gaya Police Station,M,45-64,Black,<18,Black,M,2,11,2
8778620993,2022-02-01,08:29:15,2024-08-25,04:14:20,2024-04-15,864,Kidnapping,388,Domestic Violence,ATTEMPTED,VIOLATION,Tamil Nadu Police,Tamil Nadu,91,Inside,Park,Coimbatore,,813766,562492,-59.8379735,-138.132255,"-54.075827, -99.416210",Tamil Nadu Zone,Coimbatore Police Station,M,65+,Indian,25-44,White,F,20,20,108
7942847638,2022-11-11,15:00:53,2020-02-12,02:20:39,2022-05-03,671,Dowry Death,881,Murder,COMPLETED,FELONY,Bihar Police,Bihar,11,Outside,Street,,,981773,845002,-3.0014635,-10.546412,"43.2386505, 22.260327",Bihar Zone,Patna Police Station,M,18-24,Other Asian,65+,Indian,M,8,2,134
5327004062,2024-08-12,10:21:23,2024-01-28,03:44:08,2023-02-15,920,Cyber Crime,637,Kidnapping,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,84,Inside,Residence,,,672189,529976,-88.166979,110.792767,"74.7120285, 30.611812",Uttar Pradesh Zone,Kanpur Police Station,M,25-44,Indian,65+,Other Asian,M,3,15,14
614154294,2022-03-11,17:37:53,2023-10-04,12:35:19,2021-12-14,417,Assault,635,Murder,COMPLETED,FELONY,Karnataka Police,Karnataka,95,Outside,Commercial,Hubli,,565853,993897,-15.551782,-172.657922,"-78.085344, -133.871645",Karnataka Zone,Hubli Police Station,M,45-64,White,45-64,Indian,M,17,18,39
9252771113,2021-08-05,07:12:03,2024-10-14,05:45:19,2020-01-18,745,Assault,141,Vehicle Theft,COMPLETED,VIOLATION,Tamil Nadu Police,Tamil Nadu,97,Inside,Residence,Madurai,,792581,784769,-20.361893,54.356591,"11.229528, -97.555682",Tamil Nadu Zone,Madurai Police Station,M,<18,Black,45-64,White,M,8,11,53
8053995637,2024-03-21,05:11:46,2023-06-15,15:19:28,2021-06-09,619,Cyber Crime,279,Theft,COMPLETED,FELONY,West Bengal Police,West Bengal,13,Outside,Residence,,,509726,860660,14.7004285,66.606960,"-10.8629315, -143.090337",West Bengal Zone,Kolkata Police Station,F,<18,Other Asian,25-44,White,M,23,7,61
4711003577,2020-07-24,23:28:34,2023-09-06,01:47:22,2020-04-04,705,Murder,564,Domestic Violence,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,76,Inside,Commercial,Madurai,,649315,820977,-32.073441,-78.110295,"-68.6386315, 168.537619",Tamil Nadu Zone,Madurai Police Station,M,45-64,Indian,65+,Other Asian,F,7,4,153
8895233503,2020-01-07,05:15:07,2022-11-18,20:01:46,2020-11-18,578,Cyber Crime,307,Assault,COMPLETED,MISDEMEANOR,Gujarat Police,Gujarat,21,Outside,Public Transport,,,520926,851988,-85.3792575,-66.659318,"19.8822635, 133.523122",Gujarat Zone,Ahmedabad Police Station,F,65+,Black,18-24,White,F,12,20,78
3679991746,2024-02-18,16:21:59,2021-02-06,21:23:00,2022-02-27,141,Theft,499,Kidnapping,COMPLETED,FELONY,Rajasthan Police,Rajasthan,66,Inside,Commercial,,,842111,807020,-8.1617845,-140.985564,"27.6783395, -132.362200",Rajasthan Zone,Jaipur Police Station,F,45-64,White,18-24,Indian,M,14,1,62
6109870933,2022-09-26,22:38:14,2021-01-25,15:24:15,2020-06-17,744,Domestic Violence,931,Fraud,COMPLETED,FELONY,Punjab Police,Punjab,18,Outside,Park,,,787572,955899,-51.670439,5.015780,"85.1580195, 10.362632",Punjab Zone,Amritsar Police Station,M,25-44,Black,65+,White,F,5,14,156
5225254505,2021-06-26,10:18:27,2020-10-16,21:38:43,2021-03-17,877,Drug Trafficking,737,Theft,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,36,Inside,Park,,,965289,747687,-35.514957,-79.556596,"29.521211, -50.989289",Uttar Pradesh Zone,Kanpur Police Station,F,18-24,Black,<18,Other Asian,F,10,14,47
2408644599,2021-05-26,00:42:46,2020-06-13,09:59:19,2022-04-25,552,Assault,505,Drug Trafficking,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,63,Outside,Park,,,502654,866057,-44.1859475,-63.783222,"-29.521575, -74.830897",Uttar Pradesh Zone,Noida Police Station,M,18-24,Black,45-64,White,F,7,6,56
411940817,2021-09-07,01:34:15,2023-07-18,06:24:17,2021-05-27,725,Murder,644,Theft,ATTEMPTED,FELONY,Karnataka Police,Karnataka,97,Outside,Street,,,958989,739977,3.731920,118.016324,"-52.098472, 95.441461",Karnataka Zone,Hubli Police Station,F,<18,Other Asian,25-44,Black,F,23,20,196
3357944344,2020-04-11,13:21:30,2024-09-25,16:04:09,2020-03-12,365,Cyber Crime,700,Dowry Death,COMPLETED,VIOLATION,Delhi Police,Delhi,65,Inside,Park,,,790773,860898,65.3937075,6.189279,"61.597882, -41.085998",Delhi Zone,New Delhi Police Station,F,25-44,Other Asian,<18,Black,M,3,16,6
3563746092,2021-08-21,15:41:07,2021-04-27,16:25:01,2023-10-14,952,Dowry Death,163,Vehicle Theft,ATTEMPTED,VIOLATION,Maharashtra Police,Maharashtra,56,Inside,Residence,Pune,,747709,994534,49.8888075,-109.248639,"70.099426, -13.638125",Maharashtra Zone,Pune Police Station,F,25-44,Black,18-24,Indian,M,20,13,121
8082653390,2021-09-30,21:51:35,2022-06-28,02:58:28,2022-08-27,499,Assault,359,Domestic Violence,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,45,Inside,Street,Patna,,845512,727307,-60.5010495,-53.404166,"25.3445385, -128.597440",Bihar Zone,Patna Police Station,M,<18,Black,25-44,Other Asian,M,25,2,40
7038404161,2024-05-29,11:57:11,2023-05-03,01:49:47,2023-04-01,687,Theft,373,Domestic Violence,COMPLETED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,60,Inside,Park,,,873363,549161,66.1054885,131.906774,"-76.336579, -76.850951",Uttar Pradesh Zone,Lucknow Police Station,F,45-64,Other Asian,18-24,Indian,F,18,20,27
1042313563,2022-01-26,15:27:21,2021-02-06,10:01:00,2020-11-04,806,Cyber Crime,899,Kidnapping,COMPLETED,FELONY,Gujarat Police,Gujarat,21,Inside,Public Transport,,,773906,977696,-48.132388,-32.303821,"-59.566036, -90.220269",Gujarat Zone,Surat Police Station,M,18-24,Other Asian,25-44,White,F,13,3,110
6081826160,2020-03-25,20:14:51,2020-10-09,10:27:07,2020-03-04,915,Drug Trafficking,661,Drug Trafficking,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,15,Outside,Residence,,,735057,615406,-10.488612,-107.918663,"71.061835, 164.920308",Tamil Nadu Zone,Madurai Police Station,M,25-44,Other Asian,65+,White,F,1,7,19
9756070061,2023-07-05,17:19:51,2023-03-17,18:21:56,2022-01-09,959,Domestic Violence,985,Murder,COMPLETED,VIOLATION,Rajasthan Police,Rajasthan,58,Outside,Park,,,801917,978538,0.7749955,-132.187880,"27.7888085, 175.801833",Rajasthan Zone,Udaipur Police Station,F,25-44,White,<18,Other Asian,M,12,15,129
9347755640,2021-04-11,11:20:51,2020-04-30,17:27:05,2020-08-16,673,Theft,122,Theft,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,33,Outside,Park,,,798699,865586,-29.484993,137.051507,"-21.2753335, 64.272783",Bihar Zone,Gaya Police Station,M,65+,Black,18-24,Black,F,25,3,3
4350894086,2024-09-18,05:06:21,2023-09-11,04:13:13,2022-01-05,875,Theft,904,Drug Trafficking,ATTEMPTED,VIOLATION,Punjab Police,Punjab,11,Outside,Park,,,767717,537259,64.4191575,171.075146,"-32.911927, -122.894631",Punjab Zone,Amritsar Police Station,M,18-24,Other Asian,65+,Other Asian,M,3,6,190
2457925653,2023-10-31,23:10:23,2021-06-11,17:27:27,2022-03-23,673,Theft,544,Fraud,ATTEMPTED,MISDEMEANOR,Bihar Police,Bihar,26,Outside,Street,,,641897,544148,51.1408485,129.497286,"51.550759, 166.381853",Bihar Zone,Patna Police Station,F,45-64,Black,65+,Indian,F,14,18,78
9747893314,2022-11-20,16:26:26,2020-11-19,08:52:26,2021-05-14,581,Kidnapping,161,Domestic Violence,COMPLETED,FELONY,Gujarat Police,Gujarat,35,Inside,Commercial,,,502930,619498,25.617950,-129.202859,"4.8293195, 98.245786",Gujarat Zone,Surat Police Station,M,45-64,Indian,25-44,Other Asian,M,14,3,149
9477928750,2021-12-20,17:30:35,2021-05-19,17:54:04,2022-06-28,217,Murder,256,Cyber Crime,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,80,Outside,Park,,,955900,641641,34.945385,7.807220,"81.826286, 120.103563",Karnataka Zone,Mysore Police Station,F,<18,Indian,18-24,Other Asian,F,14,11,155
7622908431,2024-04-18,06:42:46,2023-01-18,16:24:13,2022-07-30,757,Dowry Death,345,Cyber Crime,COMPLETED,VIOLATION,Tamil Nadu Police,Tamil Nadu,72,Outside,Residence,,,771655,986130,77.013623,49.364051,"42.4216225, 129.194038",Tamil Nadu Zone,Coimbatore Police Station,F,18-24,Black,65+,White,M,3,2,194
9775831488,2021-04-04,08:06:51,2024-08-23,07:45:00,2022-09-24,136,Drug Trafficking,890,Vehicle Theft,COMPLETED,MISDEMEANOR,Gujarat Police,Gujarat,40,Inside,Street,Surat,,833263,902785,-15.4603875,-125.471265,"60.559965, 103.562487",Gujarat Zone,Surat Police Station,M,<18,White,65+,Black,M,13,14,46
9003043115,2023-08-20,16:55:45,2022-10-18,01:17:41,2020-10-13,738,Domestic Violence,678,Domestic Violence,COMPLETED,MISDEMEANOR,Rajasthan Police,Rajasthan,22,Outside,Commercial,,,938011,536152,89.0881335,-164.383595,"68.782119, -36.732658",Rajasthan Zone,Jodhpur Police Station,M,25-44,Indian,<18,White,F,12,5,68
1988107323,2021-05-26,16:41:01,2023-01-02,05:12:37,2022-04-09,577,Kidnapping,218,Cyber Crime,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,40,Outside,Street,Madurai,,501767,653175,57.905292,134.836331,"-52.2756915, -65.402018",Tamil Nadu Zone,Madurai Police Station,M,45-64,White,<18,Other Asian,M,4,20,9
1785236878,2021-12-20,03:47:16,2024-03-06,15:43:03,2022-01-14,228,Vehicle Theft,524,Assault,COMPLETED,MISDEMEANOR,Punjab Police,Punjab,17,Outside,Commercial,,,812537,647374,-67.2092965,-68.962466,"-46.676097, -43.103100",Punjab Zone,Jalandhar Police Station,M,<18,Other Asian,25-44,Other Asian,F,2,2,1
